ID,y1,y2,y3,tag
86899,11702.0666666667,960.85,0,1
95331,11216.7166666667,5916.65,0,1
26841,11766.5166666667,346.45,0,1
46071,11196.4666666667,922.45,0,1
49917,11624.35,6000.45,0,1
50219,11784.1833333333,621.433333333333,0,1
4360,10850.3,359.783333333333,0,1
1845,10805.2833333333,864.05,0,1
26405,11464.4833333333,261.65,0,1
69455,10743.1333333333,1162.41666666667,0,1
29665,10658.0833333333,98.6333333333333,0,1
99189,11481.2166666667,3815.33333333333,0,1
23605,11194.9333333333,1345.18333333333,0,1
12806,11365.8166666667,644.25,0,1
83219,11189.0333333333,2303.93333333333,0,1
26269,10497.6166666667,7008.83333333333,0,1
45795,10551.3,4757.15,0,1
73609,11223.6333333333,8207.1,0,1
79675,10447.5166666667,2879.95,0,1
91361,10504.1166666667,119.8,0,1
57191,11080.0666666667,8255.08333333333,0,1
49941,10896.4333333333,5093.85,0,1
47137,10302.0666666667,6084.73333333333,0,1
55125,10834.5666666667,6048.46666666667,0,1
30127,11007.1166666667,6192.81666666667,0,1
72433,10765.75,4253.16666666667,0,1
8533,10367.95,576.066666666667,0,1
4834,10858.8166666667,72.1166666666667,0,1
74805,10169.1666666667,6036.73333333333,0,1
73331,10024.25,263.95,0,1
77325,10858.4333333333,3965.16666666667,0,1
5284,9986.88333333333,74.65,0,1
2177,10737.2166666667,5139.41666666667,0,1
6024,10067.05,4661.15,0,1
9871,10018.5833333333,2522.2,0,1
91379,10695.0333333333,8183.08333333333,0,1
7356,10018.4333333333,2744.06666666667,0,1
15498,9974.38333333333,648.116666666667,0,1
62094,10439.4,3464.66666666667,0,1
16534,10037.2833333333,5277.08333333333,0,1
24374,10629.3,2070.86666666667,0,1
6029,9944.7,5763.33333333333,0,1
44492,10543.3,5163.3,0,1
33398,10501.4166666667,3862.76666666667,0,1
92122,10356.1833333333,120.116666666667,0,1
50117,10377.4833333333,5436.7,0,1
50413,9673.98333333333,98.6666666666667,0,1
4702,9873.96666666667,2695.86666666667,0,1
89317,10521.0333333333,6987.6,0,1
78519,9688.05,167.983333333333,0,1
56183,10356.4166666667,0.0833333333333333,0,1
10177,9755.85,5787.23333333333,0,1
6478,10211.6,813.483333333333,0,1
45237,9794.21666666667,552.066666666667,0,1
30149,9744.2,5478.51666666667,0,1
84288,9561.41666666667,6108.73333333333,0,1
97014,9709.58333333333,7296.46666666667,0,1
24088,10116.2,167.233333333333,0,1
93612,9700.38333333333,7129.93333333333,0,1
66838,9458.03333333333,122.666666666667,0,1
55596,9584.48333333333,838.766666666667,0,1
98642,9458.06666666667,74.6666666666667,0,1
98790,10023.4833333333,6024.48333333333,0,1
91690,10239.0333333333,6819.06666666667,0,1
41840,10176.9166666667,1849.11666666667,0,1
61070,9456.36666666667,720.1,0,1
7665,9997.33333333333,4205.18333333333,0,1
57665,10138.55,1423.75,0,1
19507,9365.13333333333,96.4,0,1
92581,9336.55,120.433333333333,0,1
31785,9442.01666666667,191.983333333333,0,1
59299,10159.7333333333,6169.65,0,1
88592,9312.78333333333,0.7,0,1
19956,9394.83333333333,2112.65,0,1
77794,9176.55,6173.91666666667,0,1
93326,9122.31666666667,863.866666666667,0,1
82084,9122.05,170.683333333333,0,1
78534,9227.53333333333,6101.9,0,1
2498,9146.83333333333,5332.33333333333,0,1
18034,9184.46666666667,7296.21666666667,0,1
49098,9913.45,4877.86666666667,0,1
37708,9123.01666666667,4064.66666666667,0,1
53240,9017.85,22.7166666666667,0,1
14927,9893.86666666667,6867.68333333333,0,1
11972,9296.91666666667,5892.73333333333,0,1
31203,9159.11666666667,672.133333333333,0,1
81793,9902.2,5091.35,0,1
85639,8954.96666666667,22.8833333333333,0,1
63155,8932.11666666667,22.9666666666667,0,1
82977,9013.68333333333,240,0,1
52653,9109.76666666667,4685.2,0,1
56795,9068.73333333333,837.65,0,1
3095,8884.8,23.0333333333333,0,1
49547,8856.46666666667,23.15,0,1
99839,9780.01666666667,83.1333333333333,0,1
92448,8967.96666666667,191.983333333333,0,1
35646,8841.1,4112.66666666667,0,1
58870,8799.65,7560.46666666667,0,1
74254,8955.18333333333,0.2,0,1
9166,8784.86666666667,168.733333333333,0,1
13013,8856.86666666667,96.75,0,1
86088,8909.58333333333,24.6666666666667,0,1
28546,9446.56666666667,2311.86666666667,0,1
5615,8916.58333333333,24.8166666666667,0,1
5763,8932.65,0.666666666666667,0,1
55764,8809.81666666667,120.716666666667,0,1
59610,9519.55,4467.78333333333,0,1
32836,8806.25,120.766666666667,0,1
63604,8861.16666666667,48.6666666666667,0,1
60054,9392.3,586.5,0,1
52510,8812.71666666667,96.35,0,1
60202,8906.8,0.683333333333333,0,1
33576,8883,191.566666666667,0,1
87864,9005.98333333333,47.6333333333333,0,1
91710,8813.98333333333,239.433333333333,0,1
95556,8957.98333333333,95.5,0,1
22630,8836.66666666667,7273,0,1
41860,8812.2,239.95,0,1
15085,8832,215.9,0,1
22777,8691.51666666667,144.7,0,1
42007,8697.1,335.6,0,1
49699,8793.06666666667,239.666666666667,0,1
53545,8817.06666666667,215.683333333333,0,1
61237,8745.05,287.6,0,1
68929,8745.03333333333,287.466666666667,0,1
72775,8889.03333333333,143.383333333333,0,1
76621,8793.01666666667,239.716666666667,0,1
88159,8841,191.616666666667,0,1
95851,8936.96666666667,95.6333333333333,0,1
7538,8744.93333333333,287.616666666667,0,1
19078,8912.9,119.566666666667,0,1
22924,8960.86666666667,71.6,0,1
26770,8912.83333333333,119.516666666667,0,1
38308,8696.05,335.7,0,1
95998,8664.91666666667,359.883333333333,0,1
99844,8808.91666666667,215.9,0,1
80761,8895.43333333333,119.7,0,1
84607,8679.41666666667,675.083333333333,0,1
88453,8847.4,167.5,0,1
99991,8775.4,239.383333333333,0,1
38609,8789.5,215.8,0,1
65679,8842.68333333333,838.55,0,1
88903,8716.65,287.916666666667,0,1
23669,9315.15,27.4333333333333,0,1
77809,8902.96666666667,95.85,0,1
93193,8621.01666666667,528.916666666667,0,1
47485,8937.16666666667,7106.05,0,1
78253,9462.63333333333,24.1166666666667,0,1
78401,8882.25,95.9166666666667,0,1
82247,8929.91666666667,47.95,0,1
9615,8664.85,311.583333333333,0,1
13462,8880.26666666667,95.7833333333333,0,1
94525,8664.26666666667,96.75,0,1
36983,8615.88333333333,335.95,0,1
48521,8783.43333333333,167.966666666667,0,1
56361,8890.85,46.7666666666667,0,1
64349,8693,239.416666666667,0,1
98963,8644.21666666667,287.9,0,1
14498,8883.68333333333,47.9833333333333,0,1
80029,8782.58333333333,483.383333333333,0,1
7100,9207.85,216.133333333333,0,1
84171,9299.31666666667,5976.5,0,1
99702,9345.85,2167.86666666667,0,1
23076,8682.56666666667,554.85,0,1
76920,8694,191.716666666667,0,1
96158,9290.11666666667,5650.15,0,1
152,8665.66666666667,215.716666666667,0,1
11693,8640.46666666667,408.883333333333,0,1
23232,8639.9,239.55,0,1
27078,8711.88333333333,336.4,0,1
46308,8525.03333333333,335.933333333333,0,1
50154,8764.73333333333,264.966666666667,0,1
54000,8692.43333333333,167.633333333333,0,1
61692,8668.41666666667,360.55,0,1
65538,8548.33333333333,311.7,0,1
27226,8810.16666666667,1903.38333333333,0,1
31072,8594,432.833333333333,0,1
34918,8786,240.783333333333,0,1
38764,8569.96666666667,456.833333333333,0,1
50302,8544.96666666667,480.55,0,1
57994,8784.95,741.666666666667,0,1
69532,8710.93333333333,312.966666666667,0,1
31220,8679.01666666667,168,0,1
54444,8793.93333333333,47.6333333333333,0,1
69976,8631.78333333333,192.016666666667,0,1
73822,8655.46666666667,168.016666666667,0,1
85360,8604.93333333333,216,0,1
70272,9194.1,5698.15,0,1
85656,8495.58333333333,504.95,0,1
93348,8759.25,240.95,0,1
89798,8453.98333333333,528.35,0,1
1484,9316.71666666667,4540.33333333333,0,1
32256,8644.55,336.916666666667,0,1
36102,8668.55,312.9,0,1
43794,8740.36666666667,240.933333333333,0,1
51486,8548.3,432.583333333333,0,1
59178,8524.11666666667,456.916666666667,0,1
70716,8762.35,216.916666666667,0,1
89946,8450.31666666667,528.9,0,1
93792,8618.3,360.816666666667,0,1
97638,8618.28333333333,360.883333333333,0,1
5479,8737.46666666667,240.383333333333,0,1
44090,8522.03333333333,98.7,0,1
97934,8691.18333333333,264.7,0,1
44238,8640.53333333333,312.9,0,1
48084,8616.53333333333,336.9,0,1
51930,8712.38333333333,240.966666666667,0,1
17464,8404.83333333333,528.65,0,1
55924,8644.45,288.916666666667,0,1
75154,8715.25,216.866666666667,0,1
86692,8423.26666666667,504.916666666667,0,1
94384,8398.18333333333,864.116666666667,0,1
98230,8661.88333333333,264.95,0,1
6071,9069.88333333333,27.4333333333333,0,1
13765,8501.16666666667,408.833333333333,0,1
52374,8596.68333333333,483.083333333333,0,1
60066,8596.68333333333,312.466666666667,0,1
75450,8666.68333333333,240.883333333333,0,1
79296,8474.68333333333,432.916666666667,0,1
94680,8400.45,675.383333333333,0,1
64060,8666.98333333333,216.466666666667,0,1
18056,8520.85,531.333333333333,0,1
48824,8567.75,312.95,0,1
56516,8526,336.333333333333,0,1
83438,8357.76666666667,505,0,1
2816,8524.48333333333,507.35,0,1
25896,8402.53333333333,627.366666666667,0,1
29742,8353.86666666667,673.983333333333,0,1
37434,9025.85,2.33333333333333,0,1
87432,8521.06666666667,483.383333333333,0,1
45422,9255.68333333333,83.2,0,1
99562,8457.35,507.483333333333,0,1
68941,8427.68333333333,561.666666666667,0,1
72787,8450.38333333333,531.016666666667,0,1
76633,8498.38333333333,489.616666666667,0,1
80479,8953.53333333333,27.4,0,1
99709,8453.98333333333,513.566666666667,0,1
3703,8429.93333333333,537.683333333333,0,1
11397,8329,651.133333333333,0,1
19090,8520.96666666667,465.633333333333,0,1
22936,8376.96666666667,609.55,0,1
30628,8374.9,603.416666666667,0,1
34474,8422.16666666667,561.7,0,1
57704,8400.61666666667,553.966666666667,0,1
11699,8461.88333333333,312.233333333333,0,1
15546,8389.88333333333,384.633333333333,0,1
34776,8437.78333333333,506.883333333333,0,1
61698,8889.51666666667,588.816666666667,0,1
42616,8886.96666666667,3706.46666666667,0,1
77230,9000.58333333333,106.85,0,1
4301,8879.45,57.8,0,1
15842,8399.05,537.8,0,1
19688,8358,730.7,0,1
42764,8891.41666666667,1043.95,0,1
69686,8366.46666666667,1571.98333333333,0,1
92762,8462.26666666667,635,0,1
23682,8941.41666666667,3416.66666666667,0,1
27676,8285.98333333333,802.7,0,1
31522,8477.93333333333,610.733333333333,0,1
39214,8237.75,850.716666666667,0,1
66136,8428.36666666667,6005.65,0,1
73828,8259.85,651.466666666667,0,1
85366,8451.83333333333,634.95,0,1
96904,8235.76666666667,850.733333333333,0,1
898,8955.18333333333,130.766666666667,0,1
47054,8256.96666666667,826.35,0,1
62438,8187.48333333333,705.766666666667,0,1
16434,8883.13333333333,9.76666666666667,0,1
20280,8403.11666666667,658.9,0,1
27972,8259,802.7,0,1
31818,8330.81666666667,561.633333333333,0,1
85662,8207.75,850.85,0,1
93354,8999.53333333333,58.8666666666667,0,1
97200,8382,489.6,0,1
70426,8257.01666666667,1619.2,0,1
78118,8806.08333333333,226.9,0,1
85810,8973.98333333333,58.95,0,1
89656,9021.43333333333,10.8833333333333,0,1
97348,8301.4,730.95,0,1
5189,8430,586.683333333333,0,1
35960,8918.58333333333,275.15,0,1
78266,8438.2,82.15,0,1
85958,8365.31666666667,489.866666666667,0,1
43800,8313.38333333333,7755.5,0,1
97644,8912.16666666667,947.966666666667,0,1
59332,8319.76666666667,1523.96666666667,0,1
78710,8161.58333333333,850.85,0,1
86402,8425.05,586.966666666667,0,1
97940,8207.13333333333,802.85,0,1
1934,8783,226.816666666667,0,1
5781,8974.78333333333,34.9,0,1
9628,9046.73333333333,131.1,0,1
40546,8146.28333333333,1691.96666666667,0,1
44540,8913.33333333333,923.933333333333,0,1
25458,8860.01666666667,130.8,0,1
94686,8833.35,154.933333333333,0,1
98532,8784.73333333333,3226.36666666667,0,1
6373,8784.43333333333,202.75,0,1
14067,8232.4,754.533333333333,0,1
17914,8949.15,202.733333333333,0,1
40990,8322.63333333333,658.766666666667,0,1
44836,8994.6,827.45,0,1
94834,8968.06666666667,179,0,1
29600,8271.88333333333,706.966666666667,0,1
52676,8367.75,3634.71666666667,0,1
64214,8404.5,562.916666666667,0,1
98828,8099.26666666667,528.983333333333,0,1
18506,9002.31666666667,130.716666666667,0,1
22352,8138.16666666667,657.8,0,1
37736,8137.58333333333,1667.8,0,1
49274,8112.8,850.716666666667,0,1
76196,8951.98333333333,10.8666666666667,0,1
80042,9023.31666666667,779.616666666667,0,1
83888,8783.3,178.35,0,1
95426,8948.46666666667,10.7833333333333,0,1
3266,8132.36666666667,826.95,0,1
14807,8092.96666666667,850.8,0,1
95574,8221.4,1571.93333333333,0,1
3414,8339.45,106.616666666667,0,1
76639,8864.65,923.816666666667,0,1
88177,8776.2,8210.41666666667,0,1
92023,8073.18333333333,168.716666666667,0,1
11403,8365.85,731.216666666667,0,1
34480,8259.18333333333,682.8,0,1
80632,8352.48333333333,586.9,0,1
96016,8253.1,682.95,0,1
16,8236.98333333333,682.666666666667,0,1
11557,8170.58333333333,579.4,0,1
19250,8870.95,58.7333333333333,0,1
84632,8195.38333333333,226.616666666667,0,1
34782,8769.8,995.966666666667,0,1
38628,8961.4,804,0,1
61704,8289.08333333333,996.883333333333,0,1
69396,8145.01666666667,443,0,1
23392,8788.95,130.666666666667,0,1
27238,8932.9,154.95,0,1
31084,8116.18333333333,970.833333333333,0,1
34930,8883.5,2723.7,0,1
38776,8114.43333333333,802.916666666667,0,1
46468,8282.36666666667,7344.55,0,1
4307,8761.93333333333,154.95,0,1
8154,8857.43333333333,58.9666666666667,0,1
12001,8353.3,562.95,0,1
19694,8957,779.466666666667,0,1
27386,8116.98333333333,778.7,0,1
54308,8908.96666666667,154.766666666667,0,1
58154,8260.96666666667,802.666666666667,0,1
62000,8788.96666666667,947.616666666667,0,1
65846,8020.95,1042.8,0,1
88922,8283.61666666667,610.683333333333,0,1
96614,8667.4,1067.66666666667,0,1
4455,8115.18333333333,778.883333333333,0,1
12149,8211.1,682.933333333333,0,1
65994,8737.71666666667,154.633333333333,0,1
69840,8257.58333333333,634.733333333333,0,1
73686,8160.35,730.866666666667,0,1
77532,8064.31666666667,1188.71666666667,0,1
81378,8328.3,731.033333333333,0,1
89070,8856.25,874.6,0,1
92916,8736.23333333333,154.9,0,1
756,8136.23333333333,754.866666666667,0,1
12297,8856.16666666667,202.4,0,1
16144,8040.16666666667,1019.08333333333,0,1
31528,8974.83333333333,82.7666666666667,0,1
39220,8326.81666666667,562.516666666667,0,1
43066,8109.16666666667,778.866666666667,0,1
46912,8877.16666666667,10.9333333333333,0,1
50758,8661.11666666667,588.716666666667,0,1
35522,8620.98333333333,394.866666666667,0,1
47060,8068.46666666667,947.05,0,1
85520,8823.06666666667,7966.98333333333,0,1
31824,8821.61666666667,203.133333333333,0,1
12889,7984.26666666667,1692,0,1
28274,8691.65,154.75,0,1
39812,8618.68333333333,227,0,1
43658,8882.55,130.916666666667,0,1
47504,8833.81666666667,178.4,0,1
51350,8665.73333333333,347.066666666667,0,1
78420,8642.03333333333,5746.16666666667,0,1
13185,8904.48333333333,107.083333333333,0,1
17032,8664.48333333333,347.05,0,1
20878,8663.96666666667,346.733333333333,0,1
24724,8279.95,730.8,0,1
28570,7967.93333333333,1042.5,0,1
32416,8711.91666666667,298.666666666667,0,1
36262,8831.9,178.95,0,1
40108,8061.83333333333,947.05,0,1
55492,7988.56666666667,1691.93333333333,0,1
59338,8852.56666666667,155.15,0,1
67030,8036.4,971.1,0,1
51794,8676.81666666667,996.016666666667,0,1
63332,8188.98333333333,802.883333333333,0,1
67178,8860.96666666667,130.933333333333,0,1
13481,8650.96666666667,947.033333333333,0,1
75018,8914.06666666667,7296.31666666667,0,1
67474,8054.81666666667,48.5,0,1
79012,8859.4,130.783333333333,0,1
86704,8064.65,2267.91666666667,0,1
90550,8088.3,1570.88333333333,0,1
94396,8187.1,298.983333333333,0,1
94544,8087.41666666667,898.75,0,1
2384,7925,1042.73333333333,0,1
6231,8044.98333333333,922.8,0,1
10078,8668.98333333333,298.8,0,1
98538,7979,6003.33333333333,0,1
17920,8578.31666666667,1068,0,1
52534,8721.68333333333,923.833333333333,0,1
48836,8642.9,323.05,0,1
52682,8114.76666666667,850.4,0,1
56528,8018.75,947.116666666667,0,1
14369,8573,370.766666666667,0,1
18216,8597,346.916666666667,0,1
25908,8645,298.7,0,1
33600,8692.98333333333,250.716666666667,0,1
37446,8212.98333333333,1403.61666666667,0,1
48984,8655.91666666667,5978.98333333333,0,1
95136,8703.15,251.25,0,1
18364,8030.4,1596.03333333333,0,1
26056,8846.13333333333,3373.13333333333,0,1
56824,8557.48333333333,1068,0,1
79900,8556.21666666667,1068.03333333333,0,1
99130,7957.73333333333,1666.65,0,1
30050,8603.55,1020,0,1
37742,8171.16666666667,95.6166666666667,0,1
3272,8171.08333333333,779,0,1
30198,8001.75,1619.95,0,1
64960,8029.78333333333,1572,0,1
76498,8548.96666666667,394.916666666667,0,1
84190,8740.91666666667,875.533333333333,0,1
91882,8764.61666666667,178.883333333333,0,1
95728,8620.6,322.966666666667,0,1
99574,7996.5,946.716666666667,0,1
3568,8739.53333333333,203.033333333333,0,1
22801,8056.58333333333,202.166666666667,0,1
38185,7971.43333333333,971.066666666667,0,1
42031,8691.43333333333,251.066666666667,0,1
45877,8619.43333333333,323.1,0,1
61261,8666.95,875.033333333333,0,1
72799,8858.86666666667,82.9,0,1
84337,8016.75,1116.75,0,1
92029,8064.66666666667,706.95,0,1
95875,8088.63333333333,851.05,0,1
92176,8762.05,5554.16666666667,0,1
96022,8812.85,107.066666666667,0,1
99868,8136.33333333333,803.133333333333,0,1
22,8064.13333333333,5747.91666666667,0,1
11563,8182,754.4,0,1
15410,8037.95,899.066666666667,0,1
19256,8309,635.2,0,1
23102,7516.88333333333,1427.05,0,1
26948,8116.65,827.233333333333,0,1
57716,8103.61666666667,1500.03333333333,0,1
54018,8819.98333333333,945.883333333333,0,1
23398,8720.71666666667,876.05,0,1
73396,8606.7,82.1333333333333,0,1
35084,7877,1018.73333333333,0,1
38930,7877,1212.41666666667,0,1
42776,8500.86666666667,588.416666666667,0,1
46622,8044.46666666667,1044.65,0,1
58160,8720.03333333333,852.05,0,1
92774,8114.66666666667,779.116666666667,0,1
614,8114.53333333333,779.116666666667,0,1
4461,8570.5,322.983333333333,0,1
8308,7874.35,1019.13333333333,0,1
69846,8569.05,323.066666666667,0,1
77538,8064.65,1020.73333333333,0,1
81384,7919.81666666667,970.816666666667,0,1
85230,8039.8,1044.5,0,1
92922,8133.93333333333,754.866666666667,0,1
96768,8541.93333333333,346.866666666667,0,1
762,8613.9,468.3,0,1
4609,7917.9,970.95,0,1
12303,8802.95,83,0,1
16150,8682.55,203.133333333333,0,1
19996,8730.41666666667,348.583333333333,0,1
27688,8730.33333333333,155.133333333333,0,1
31534,8093,972.55,0,1
39226,8607.01666666667,2266.06666666667,0,1
50764,8499.95,371.066666666667,0,1
54610,8019.95,851.1,0,1
66148,8523.65,540.816666666667,0,1
69994,8091.21666666667,778.766666666667,0,1
73840,8787.06666666667,276.516666666667,0,1
43220,7991.15,874.833333333333,0,1
47066,8591.13333333333,468.35,0,1
50912,8663.1,396.333333333333,0,1
62450,8709.56666666667,348.766666666667,0,1
66296,8540.8,516.866666666667,0,1
70142,8668.75,372.783333333333,0,1
8752,7836.85,504.716666666667,0,1
58752,8651.53333333333,6915.08333333333,0,1
66444,7907.35,1620.05,0,1
74136,8603.18333333333,922.65,0,1
1206,8124.86666666667,1404,0,1
12747,8699.33333333333,828,0,1
24286,8123.93333333333,216.783333333333,0,1
28132,7907.91666666667,263.45,0,1
24434,8721.08333333333,804,0,1
43664,8073.11666666667,264.883333333333,0,1
93662,7996.55,851.033333333333,0,1
5349,8524.38333333333,516.633333333333,0,1
9196,8764.38333333333,276.9,0,1
13043,8116.26666666667,730.7,0,1
16890,8548.26666666667,492.416666666667,0,1
20736,8043.9,1475.58333333333,0,1
24582,8499.15,540.683333333333,0,1
28428,7922.38333333333,754.65,0,1
32274,8546.03333333333,298.95,0,1
86118,8666.03333333333,861.733333333333,0,1
1650,7921.21666666667,754.883333333333,0,1
5497,7849.2,995.066666666667,0,1
9344,8617.2,227.1,0,1
13191,7873.18333333333,971.1,0,1
17038,8689.18333333333,155.083333333333,0,1
20884,8593.15,444.75,0,1
24730,8017.15,4347.46666666667,0,1
32422,8711.86666666667,130.7,0,1
36268,8039.86666666667,802.916666666667,0,1
40114,7847.85,994.716666666667,0,1
43960,8591.83333333333,250.766666666667,0,1
47806,8711.8,324.366666666667,0,1
51652,7847.78333333333,1188.38333333333,0,1
55498,8710.7,131,0,1
59344,7796.45,1042.76666666667,0,1
82420,8706.16666666667,130.95,0,1
93958,7961.83333333333,706.483333333333,0,1
97804,7985.78333333333,850.65,0,1
13339,8464.55,564.883333333333,0,1
36712,8746.6,587.566666666667,0,1
75172,7787.76666666667,370.65,0,1
98396,7783.98333333333,370.65,0,1
63930,8095.5,924.583333333333,0,1
71622,8071.43333333333,586.233333333333,0,1
75468,8479.43333333333,3.43333333333333,0,1
87006,7951.36666666667,1068.81666666667,0,1
94698,8431.31666666667,588.833333333333,0,1
2538,8431.31666666667,395.133333333333,0,1
6385,8095.28333333333,1235.46666666667,0,1
94846,8018.78333333333,996.733333333333,0,1
68072,7942.18333333333,1068.33333333333,0,1
71918,8446.16666666667,564.616666666667,0,1
75764,7965.85,1044.61666666667,0,1
79610,7962.81666666667,1044.78333333333,0,1
87302,8418.36666666667,588.8,0,1
2834,8629.48333333333,851.933333333333,0,1
18222,8675.23333333333,131.25,0,1
41446,8026.75,1452.05,0,1
56830,7979.2,8715.3,0,1
95290,8456.95,7897.56666666667,0,1
10824,7760.88333333333,370.183333333333,0,1
64670,7805,1188.61666666667,0,1
68516,8667.11666666667,324.45,0,1
76208,8547.1,444.633333333333,0,1
80054,8595,396.533333333333,0,1
18666,8591.78333333333,396.7,0,1
26358,8590.4,396.35,0,1
34050,8492.78333333333,492.766666666667,0,1
41742,8644.96666666667,324.616666666667,0,1
64818,7766.13333333333,1523.5,0,1
68664,7887.88333333333,1092.9,0,1
72510,7815.6,1643.91666666667,0,1
95586,7814.31666666667,1644.05,0,1
34198,8557.23333333333,5405.78333333333,0,1
53428,8437.21666666667,1020.01666666667,0,1
76504,8507.51666666667,275.216666666667,0,1
84196,7739.45,874.916666666667,0,1
7421,7954.05,1500.06666666667,0,1
15115,8027.45,1428.05,0,1
49729,7930.71666666667,178.65,0,1
95881,8050.08333333333,227.016666666667,0,1
3721,8529.4,7131.51666666667,0,1
88336,8690.2,82.2333333333333,0,1
99874,7804.95,1164.35,0,1
3875,7900.8,1068.5,0,1
7722,8450.91666666667,516.65,0,1
11569,8450.41666666667,516.716666666667,0,1
15416,8474.3,492.733333333333,0,1
50029,8570.15,396.766666666667,0,1
57722,7993.18333333333,972.816666666667,0,1
61568,8544.86666666667,420.616666666667,0,1
65414,8016.75,948.833333333333,0,1
73106,8429,516.45,0,1
80798,7768.23333333333,1188.75,0,1
23256,8438.33333333333,996.033333333333,0,1
61716,8029.1,924.916666666667,0,1
73254,7739.5,850.85,0,1
88638,8604.73333333333,2675.28333333333,0,1
23404,7955.01666666667,130.666666666667,0,1
38788,7762.88333333333,491.033333333333,0,1
77248,8024.38333333333,58.6666666666667,0,1
472,8533.26666666667,874.666666666667,0,1
4319,7972.95,972.6,0,1
12013,7924.43333333333,1020.51666666667,0,1
46628,7817.91666666667,1286.16666666667,0,1
96626,8425.58333333333,516.566666666667,0,1
620,7728.35,675.483333333333,0,1
4467,8448.3,492.566666666667,0,1
8314,7848.23333333333,1092.76666666667,0,1
16008,7822.46666666667,1116.61666666667,0,1
19854,8518.21666666667,420.4,0,1
27546,7733.16666666667,1381.66666666667,0,1
54468,7960.35,58.65,0,1
77544,8404.35,516.433333333333,0,1
81390,8332.35,588.533333333333,0,1
85236,8426.7,492.55,0,1
46924,7970.08333333333,948.75,0,1
50770,8545.51666666667,372.75,0,1
58462,7848.55,1068.58333333333,0,1
66154,7938.63333333333,6732.35,0,1
89230,8344.1,757.5,0,1
23996,7743.38333333333,1643.65,0,1
43226,8428.98333333333,468.366666666667,0,1
66302,7875.15,1020.76666666667,0,1
70148,7755.03333333333,1140.66666666667,0,1
73994,7898.9,996.733333333333,0,1
