0,1,2
,,
3.632606656717664e-59,1.0,0.0
1.824795969966589e-52,1.0,0.0
1.5057628116899544e-48,1.0,0.0
9.000890022677755e-46,1.0,0.0
1.2768818970850933e-43,1.0,0.0
7.292944569312698e-42,1.0,0.0
2.223265060971402e-40,1.0,0.0
4.280623234628025e-39,1.0,0.0
5.802238461300899e-38,1.0,0.0
5.962762100978024e-37,1.0,0.0
4.898046767995731e-36,1.0,0.0
3.344066219452565e-35,1.0,0.0
1.9546885574723066e-34,1.0,0.0
1.0010099689829508e-33,1.0,0.0
4.573940915699652e-33,1.0,0.0
1.8924715855258116e-32,1.0,0.0
7.176056347939039e-32,1.0,0.0
2.5187968417929445e-31,1.0,0.0
8.252414124937551e-31,1.0,0.0
2.5416763768967997e-30,1.0,0.0
7.403411298406465e-30,1.0,0.0
2.0500804356810646e-29,1.0,0.0
5.421150386149551e-29,1.0,0.0
1.374352212047582e-28,1.0,0.0
3.3518636285455645e-28,1.0,0.0
7.8881643606294765e-28,1.0,0.0
1.7961269191933602e-27,1.0,0.0
3.96654135491756e-27,1.0,0.0
8.513997168690919e-27,1.0,0.0
1.779669418689948e-26,1.0,0.0
3.6289821495349955e-26,1.0,0.0
7.230250737768509e-26,1.0,0.0
1.4095003557341245e-25,1.0,0.0
2.692061856667738e-25,1.0,0.0
5.0434588529616e-25,1.0,0.0
9.278281355837269e-25,1.0,0.0
1.6777815086368385e-24,1.0,0.0
2.984905698553049e-24,1.0,0.0
5.229024140662328e-24,1.0,0.0
9.027033566188404e-24,1.0,0.0
1.5368031693170728e-23,1.0,0.0
2.5818552235983066e-23,1.0,0.0
4.283088500987245e-23,1.0,0.0
7.020145491735506e-23,1.0,0.0
1.1374555664001517e-22,1.0,0.0
1.8228119638292715e-22,1.0,0.0
2.8905072114734223e-22,1.0,0.0
4.537573413705535e-22,1.0,0.0
7.054584453761608e-22,1.0,0.0
1.0866436918931659e-21,1.0,0.0
1.658939485719528e-21,1.0,0.0
2.5110304366421472e-21,1.0,0.0
3.769582588464847e-21,1.0,0.0
5.6142047988765174e-21,1.0,0.0
8.297808776673069e-21,1.0,0.0
1.2174143575801708e-20,1.0,0.0
1.7734809658255413e-20,1.0,0.0
2.5658728866828262e-20,1.0,0.0
3.687789369998485e-20,1.0,0.0
5.266428319026178e-20,1.0,0.0
7.47441629174292e-20,1.0,0.0
1.0544764262464794e-19,1.0,0.0
1.4790341758098922e-19,1.0,0.0
2.0629115389416662e-19,1.0,0.0
2.861670939392586e-19,1.0,0.0
3.9488227488306973e-19,1.0,0.0
5.421174112475412e-19,1.0,0.0
7.405641565135249e-19,1.0,0.0
