0,1,2
1.0,1.0,1.0
1.0,0.9999925009326136,0.9999964991486611
1.0,0.9999810560130995,0.9999911562227024
1.0,0.9999674252931924,0.9999847928815588
1.0,0.9999521486880644,0.9999776611782735
1.0,0.9999355192457137,0.9999698979188547
1.0,0.9999177262450686,0.9999615914659423
1.0,0.9998989040180523,0.9999528045308134
1.0,0.9998791538013028,0.9999435843746007
1.0,0.999858555152638,0.9999339681379351
1.0,0.9998371725588947,0.9999239859257374
1.0,0.9998150595524042,0.9999136627289462
1.0,0.99979226142215,0.9999030196901905
1.0,0.9997688170790937,0.9998920749745945
1.0,0.9997447603856187,0.9998808443904135
1.0,0.9997201211310206,0.9998693418444293
1.0,0.9996949257649892,0.9998575796843684
1.0,0.9996691979607272,0.9998455689617869
1.0,0.9996429590551117,0.9998333196375544
1.0,0.9996162283981777,0.9998208407450073
1.0,0.9995890236344517,0.9998081405212851
1.0,0.9995613609322093,0.9997952265143568
1.0,0.9995332551723436,0.9997821056711922
1.0,0.9995047201054915,0.9997687844111143
1.0,0.999475768483916,0.999755268687367
1.0,0.9994464121730912,0.9997415640392071
1.0,0.9994166622468099,0.9997276756363047
1.0,0.9993865290687912,0.9997136083168398
1.0,0.999356022363139,0.9996993666203959
1.0,0.9993251512755202,0.9996849548165201
1.0,0.9992939244265666,0.9996703769296527
1.0,0.9992623499587159,0.9996556367609948
1.0,0.9992304355774863,0.9996407379077772
1.0,0.9991981885879994,0.9996256837803097
1.0,0.9991656159274281,0.99961047761713
1.0,0.9991327241939306,0.9995951224985103
1.0,0.9990995196725412,0.9995796213585451
1.0,0.999066008358415,0.999563976996002
1.0,0.9990321959777602,0.9995481920840938
1.0,0.998998088006745,0.9995322691793052
1.0,0.9989636896886208,0.9995162107293863
1.0,0.9989290060492705,0.9995000190806116
1.0,0.9988940419113636,0.9994836964843874
1.0,0.9988588019072713,0.9994672451032818
1.0,0.9988232904908785,0.9994506670165383
1.0,0.9987875119484078,0.9994339642251298
1.0,0.9987514704083609,0.9994171386563984
1.0,0.9987151698506648,0.9994001921683264
1.0,0.9986786141151042,0.9993831265534721
1.0,0.9986418069091072,0.9993659435426046
1.0,0.9986047518149483,0.9993486448080664
1.0,0.9985674522964225,0.9993312319668897
1.0,0.9985299117050374,0.9993137065836861
1.0,0.9984921332857698,0.9992960701733353
1.0,0.9984541201824227,0.9992783242034842
1.0,0.9984158754426176,0.9992604700968792
1.0,0.9983774020224545,0.9992425092335411
1.0,0.9983387027908659,0.9992244429527968
1.0,0.9982997805336905,0.9992062725551825
1.0,0.9982606379574898,0.9991879993042245
1.0,0.9982212776931257,0.9991696244281101
1.0,0.9981817022991213,0.9991511491212551
1.0,0.9981419142648182,0.9991325745457798
1.0,0.9981019160133472,0.999113901832894
1.0,0.9980617099044267,0.9990951320842045
1.0,0.9980212982369994,0.9990762663729458
1.0,0.9979806832517216,0.9990573057451417
1.0,0.9979398671333137,0.9990382512207034
1.0,0.9978988520127813,0.9990191037944658
1.0,0.9978576399695172,0.9989998644371687
1.0,0.9978162330332919,0.9989805340963868
1.0,0.9977746331861397,0.9989611136974093
1.0,0.9977328423641464,0.9989416041440753
1.0,0.9976908624591475,0.9989220063195657
1.0,0.9976486953203404,0.9989023210871567
1.0,0.9976063427558161,0.9988825492909342
1.0,0.9975638065340174,0.998862691756475
1.0,0.9975210883851258,0.998842749291494
1.0,0.9974781900023822,0.9988227226864606
1.0,0.9974351130433469,0.9988026127151873
1.0,0.997391859131099,0.9987824201353896
1.0,0.9973484298553832,0.9987621456892213
1.0,0.997304826773703,0.9987417901037843
1.0,0.9972610514123658,0.9987213540916172
1.0,0.9972171052674815,0.9987008383511615
1.0,0.997172989805918,0.9986802435672071
1.0,0.9971287064662152,0.9986595704113195
1.0,0.9970842566594602,0.9986388195422479
1.0,0.9970396417701254,0.9986179916063171
1.0,0.9969948631568717,0.998597087237802
1.0,0.9969499221533196,0.9985761070592876
1.0,0.9969048200687872,0.9985550516820134
1.0,0.9968595581890003,0.9985339217062057
1.0,0.9968141377767724,0.998512717721394
1.0,0.9967685600726601,0.9984914403067175
1.0,0.9967228262955908,0.9984700900312182
1.0,0.9966769376434673,0.9984486674541229
1.0,0.9966308952937498,0.9984271731251149
1.0,0.9965847004040147,0.9984056075845951
1.0,0.9965383541124934,0.9983839713639336
1.0,0.9964918575385909,0.9983622649857116
1.0,0.9964452117833855,0.998340488963954
1.0,0.9963984179301104,0.9983186438043561
1.0,0.9963514770446177,0.9982967300044979
1.0,0.9963043901758263,0.9982747480540551
1.0,0.9962571583561538,0.9982526984349998
1.0,0.9962097826019338,0.9982305816217951
1.0,0.9961622639138179,0.9982083980815835
1.0,0.9961146032771647,0.9981861482743681
1.0,0.9960668016624155,0.9981638326531881
1.0,0.9960188600254571,0.998141451664288
1.0,0.995970779307973,0.9981190057472815
1.0,0.9959225604377819,0.9980964953353099
1.0,0.9958742043291674,0.9980739208551956
1.0,0.9958257118831941,0.9980512827275905
1.0,0.995777083988016,0.9980285813671181
1.0,0.9957283215191737,0.9980058171825149
1.0,0.9956794253398829,0.9979829905767625
1.0,0.9956303963013133,0.99796010194722
1.0,0.9955812352428597,0.9979371516857483
1.0,0.9955319429924039,0.9979141401788347
1.0,0.9954825203665687,0.9978910678077099
1.0,0.9954329681709652,0.9978679349484638
1.0,0.9953832872004313,0.9978447419721574
1.0,0.9953334782392643,0.9978214892449304
1.0,0.995283542061446,0.9977981771281073
1.0,0.9952334794308606,0.9977748059782982
1.0,0.9951832911015084,0.9977513761474994
1.0,0.9951329778177106,0.9977278879831886
1.0,0.9950825403143105,0.9977043418284186
1.0,0.9950319793168677,0.9976807380219083
1.0,0.9949812955418473,0.9976570768981312
1.0,0.9949304896968039,0.9976333587874007
1.0,0.99487956248056,0.9976095840159538
1.0,0.9948285145833801,0.9975857529060326
1.0,0.99477734668714,0.9975618657759625
1.0,0.9947260594654911,0.9975379229402299
1.0,0.9946746535840202,0.9975139247095561
1.0,0.9946231297004059,0.9974898713909708
1.0,0.9945714884645698,0.997465763287882
1.0,0.9945197305188246,0.9974416007001459
1.0,0.9944678564980178,0.9974173839241336
1.0,0.9944158670296717,0.9973931132527964
1.0,0.9943637627341201,0.99736878897573
1.0,0.994311544224641,0.997344411379236
1.0,0.9942592121075868,0.9973199807463828
1.0,0.9942067669825104,0.9972954973570646
1.0,0.994154209442288,0.9972709614880587
1.0,0.99410154007324,0.9972463734130819
1.0,0.9940487594552476,0.9972217334028449
1.0,0.9939958681618676,0.9971970417251059
1.0,0.9939428667604432,0.9971722986447226
1.0,0.9938897558122136,0.9971475044237026
1.0,0.99383653587242,0.9971226593212539
1.0,0.993783207490409,0.9970977635938325
1.0,0.993729771209734,0.9970728174951898
1.0,0.993676227568254,0.9970478212764191
1.0,0.9936225770982301,0.9970227751860001
1.0,0.9935688203264198,0.9969976794698434
1.0,0.9935149577741692,0.9969725343713332
1.0,0.9934609899575025,0.9969473401313695
1.0,0.9934069173872109,0.996922096988409
1.0,0.9933527405689372,0.9968968051785051
1.0,0.9932984600032608,0.9968714649353476
1.0,0.9932440761857795,0.9968460764903002
1.0,0.9931895896071897,0.9968206400724389
1.0,0.9931350007533648,0.9967951559085879
1.0,0.9930803101054323,0.9967696242233561
1.0,0.9930255181398487,0.9967440452391715
1.0,0.9929706253284727,0.9967184191763157
1.0,0.9929156321386378,0.9966927462529578
1.0,0.9928605390332215,0.9966670266851869
1.0,0.9928053464707153,0.9966412606870443
1.0,0.9927500549052914,0.9966154484705549
1.0,0.9926946647868687,0.9965895902457581
1.0,0.9926391765611775,0.9965636862207378
1.0,0.9925835906698227,0.9965377366016519
1.0,0.9925279075503455,0.9965117415927618
1.0,0.9924721276362841,0.9964857013964592
1.0,0.9924162513572334,0.9964596162132957
1.0,0.9923602791389028,0.9964334862420087
1.0,0.9923042114031733,0.9964073116795482
1.0,0.9922480485681531,0.9963810927211034
1.0,0.9921917910482329,0.9963548295601274
1.0,0.9921354392541388,0.9963285223883633
1.0,0.9920789935929857,0.9963021713958673
1.0,0.992022454468328,0.9962757767710345
1.0,0.9919658222802105,0.9962493387006208
1.0,0.991909097425218,0.9962228573697673
1.0,0.9918522802965238,0.9961963329620225
1.0,0.991795371283937,0.9961697656593638
1.0,0.99173837077395,0.9961431556422209
