0,1
,
2.0838755789970475e-19,1.0
2.496359604546079e-19,1.0
2.9846687025736625e-19,1.0
3.561691360772957e-19,1.0
4.242331506568088e-19,1.0
5.043796714759092e-19,1.0
5.985923831894152e-19,1.0
7.091546388444982e-19,1.0
8.386908624223535e-19,1.0
9.902131448252922e-19,1.0
1.167173619474078e-18,1.0
1.3735232625349792e-18,1.0
1.6137778268304817e-18,1.0
1.8930916880925517e-18,1.0
2.2173404578095868e-18,1.0
2.5932132989389556e-18,1.0
3.028315969675895e-18,1.0
3.531285716784216e-18,1.0
4.1119192442315886e-18,1.0
4.7813150955910666e-18,1.0
5.552031910463213e-18,1.0
6.438264146663649e-18,1.0
7.456037001771946e-18,1.0
8.623422420547939e-18,1.0
9.96077823942769e-18,1.0
1.1491012696593683e-17,1.0
1.3239876726792085e-17,1.0
1.52362866650109e-17,1.0
1.7512680203245943e-17,1.0
2.0105408680829926e-17,1.0
2.3055169042189768e-17,1.0
2.6407479067495463e-17,1.0
3.021319977257914e-17,1.0
3.452910918591613e-17,1.0
3.9418532043598724e-17,1.0
4.4952030299387683e-17,1.0
5.120815972745469e-17,1.0
5.827429830174786e-17,1.0
6.624755246952601e-17,1.0
7.523574789904129e-17,0.9999999999999999
8.53585117742759e-17,0.9999999999999999
9.674845423474301e-17,0.9999999999999999
1.0955245711741841e-16,0.9999999999999999
1.239330787527998e-16,0.9999999999999999
1.4007008419974512e-16,0.9999999999999999
1.5816211097629527e-16,0.9999999999999999
1.784284810581337e-16,0.9999999999999999
2.0111117067496442e-16,0.9999999999999999
2.264769502402694e-16,0.9999999999999997
2.548197076038592e-16,0.9999999999999997
2.864629687221734e-16,0.9999999999999997
3.2176263080070027e-16,0.9999999999999998
3.611099239792167e-16,0.9999999999999996
4.049346187063979e-16,0.9999999999999996
4.537084970888164e-16,0.9999999999999996
5.079491077034349e-16,0.9999999999999994
5.682238246357386e-16,0.9999999999999994
6.351542328506208e-16,0.9999999999999993
7.094208634241277e-16,0.9999999999999993
7.91768303663886e-16,0.9999999999999992
8.830107087292455e-16,0.9999999999999992
9.840377430316482e-16,0.999999999999999
1.0958209814564798e-15,0.9999999999999989
1.2194208023030964e-15,0.9999999999999988
1.3559938057946431e-15,0.9999999999999987
1.5068007940678747e-15,0.9999999999999986
1.6732153507201076e-15,0.9999999999999983
1.856733060270854e-15,0.9999999999999981
2.058981410293942e-15,0.999999999999998
2.2817304214975105e-15,0.9999999999999978
2.5269040536801033e-15,0.9999999999999974
2.7965924382748076e-15,0.9999999999999972
3.0930649911183974e-15,0.9999999999999969
3.4187844621522317e-15,0.9999999999999966
3.776421981983132e-15,0.9999999999999961
4.168873168613171e-15,0.9999999999999958
4.599275361190861e-15,0.9999999999999953
5.071026051352895e-15,0.9999999999999949
5.587802586618866e-15,0.9999999999999943
6.153583224381116e-15,0.9999999999999938
6.772669619303382e-15,0.9999999999999932
7.449710831415231e-15,0.9999999999999926
8.189728946867818e-15,0.9999999999999918
8.998146408215647e-15,0.999999999999991
9.880815156206992e-15,0.9999999999999901
1.0844047690423743e-14,0.9999999999999891
1.1894650161702781e-14,0.9999999999999881
1.3039957615123212e-14,0.9999999999999869
1.4287871508447018e-14,0.9999999999999857
1.5646899637280002e-14,0.9999999999999845
1.7126198604878522e-14,0.9999999999999829
1.873561898147115e-14,0.9999999999999812
2.0485753305217167e-14,0.9999999999999795
2.23879870844784e-14,0.9999999999999776
2.4454552968966925e-14,0.9999999999999756
2.6698588265542885e-14,0.9999999999999734
2.9134195983001246e-14,0.9999999999999708
3.177650959910063e-14,0.9999999999999682
3.464176175238084e-14,0.9999999999999654
3.774735707098093e-14,0.9999999999999623
4.111194936073999e-14,0.9999999999999588
4.4755523385336087e-14,0.9999999999999553
4.86994814821177e-14,0.9999999999999513
5.296673526861157e-14,0.999999999999947
5.758180270648298e-14,0.9999999999999424
6.257091080196808e-14,0.9999999999999374
6.796210423453403e-14,0.999999999999932
7.378536021874604e-14,0.9999999999999262
8.007270991806519e-14,0.99999999999992
8.685836674355929e-14,0.9999999999999132
9.417886188533767e-14,0.9999999999999059
1.0207318743987683e-13,0.9999999999998979
1.1058294751237413e-13,0.9999999999998894
1.1975251768980786e-13,0.9999999999998802
1.296292132975588e-13,0.9999999999998703
1.402634668702319e-13,0.9999999999998598
1.5170901528581107e-13,0.9999999999998483
1.640230970313384e-13,0.9999999999998359
1.7726666008822674e-13,0.9999999999998227
1.915045809457433e-13,0.9999999999998085
2.0680589527256575e-13,0.9999999999997932
2.2324404079824958e-13,0.9999999999997767
2.4089711297935057e-13,0.9999999999997592
2.5984813404840495e-13,0.9999999999997401
2.801853360685715e-13,0.9999999999997199
3.020024586418185e-13,0.999999999999698
3.2539906194485157e-13,0.9999999999996746
3.504808557938744e-13,0.9999999999996495
3.773600454673184e-13,0.9999999999996226
4.061556950444841e-13,0.9999999999995938
4.369941090480333e-13,0.999999999999563
4.700092332089336e-13,0.9999999999995299
5.053430752045352e-13,0.9999999999994947
5.431461462532503e-13,0.9999999999994569
5.835779244833893e-13,0.9999999999994165
6.268073410287649e-13,0.9999999999993733
6.730132898399335e-13,0.999999999999327
7.223851622374381e-13,0.9999999999992777
7.751234072718185e-13,0.9999999999992248
8.314401189952189e-13,0.9999999999991686
8.91559651790323e-13,0.9999999999991085
9.557192649447645e-13,0.9999999999990442
1.0241697977029279e-12,0.9999999999989758
1.0971763760719591e-12,0.9999999999989029
1.1750191527052694e-12,0.9999999999988249
1.257994081234784e-12,0.999999999998742
1.3464137264722004e-12,0.9999999999986536
1.4406081119505937e-12,0.9999999999985595
1.5409256063298692e-12,0.9999999999984591
1.6477338502433701e-12,0.9999999999983522
1.7614207252185094e-12,0.9999999999982386
1.8823953663614163e-12,0.9999999999981176
2.0110892205541704e-12,0.9999999999979889
2.1479571519738824e-12,0.999999999997852
2.2934785968050157e-12,0.9999999999977065
2.448158769080319e-12,0.9999999999975518
2.612529919651597e-12,0.9999999999973875
2.787152650359416e-12,0.9999999999972129
2.9726172855402415e-12,0.9999999999970274
3.1695453030812604e-12,0.9999999999968304
3.3785908273065686e-12,0.9999999999966214
3.600442186054371e-12,0.9999999999963995
3.83582353438192e-12,0.9999999999961642
4.0854965474156514e-12,0.9999999999959145
4.350262184945054e-12,0.9999999999956497
4.630962530443862e-12,0.999999999995369
4.928482707288045e-12,0.9999999999950716
5.243752875029569e-12,0.9999999999947563
5.577750308675132e-12,0.9999999999944222
5.931501564014151e-12,0.9999999999940685
6.306084732134455e-12,0.9999999999936938
6.702631786364864e-12,0.9999999999932974
7.1223310249829566e-12,0.9999999999928777
7.566429613131814e-12,0.9999999999924335
8.036236227494843e-12,0.9999999999919638
8.533123807387263e-12,0.9999999999914668
9.058532416035345e-12,0.9999999999909415
9.613972215928216e-12,0.999999999990386
1.0201026562245894e-11,0.999999999989799
1.082135521848639e-11,0.9999999999891787
1.1476697698540368e-11,0.9999999999885233
1.2168876739585792e-11,0.9999999999878311
1.289980191030788e-11,0.9999999999871001
1.367147335907901e-11,0.9999999999863286
1.4485985706873909e-11,0.999999999985514
1.5345532089829494e-11,0.9999999999846545
1.6252408356507085e-11,0.9999999999837477
1.7209017425055933e-11,0.999999999982791
1.821787380563096e-11,0.9999999999817821
1.9281608293567393e-11,0.9999999999807184
2.0402972838973667e-11,0.999999999979597
2.1584845598564512e-11,0.9999999999784152
2.2830236175719258e-11,0.9999999999771698
2.4142291054918522e-11,0.9999999999758578
2.5524299236885744e-11,0.9999999999744756
2.697969808093426e-11,0.9999999999730204
2.851207936120001e-11,0.9999999999714879
3.0125195543625446e-11,0.9999999999698749
3.1822966290746967e-11,0.999999999968177
3.360948520153071e-11,0.9999999999663904
3.548902679369698e-11,0.9999999999645109
3.74660537361755e-11,0.999999999962534
3.9545224339538724e-11,0.9999999999604547
4.17314003124686e-11,0.9999999999582686
4.40296547925281e-11,0.9999999999559703
4.644528065972525e-11,0.9999999999535547
4.8983799141585013e-11,0.9999999999510163
5.1650968718665264e-11,0.9999999999483491
5.4452794339696744e-11,0.9999999999455472
5.7395536955750883e-11,0.9999999999426045
6.048572338309833e-11,0.9999999999395143
6.373015650465257e-11,0.99999999993627
6.713592582016266e-11,0.999999999932864
7.071041835555935e-11,0.9999999999292897
7.446132994214252e-11,0.9999999999255387
7.839667687654527e-11,0.9999999999216033
8.252480797270864e-11,0.9999999999174751
8.685441701735347e-11,0.9999999999131456
9.139455564074781e-11,0.9999999999086053
9.615464661484032e-11,0.9999999999038455
1.0114449759113797e-10,0.9999999998988556
1.0637431529100487e-10,0.9999999998936256
1.1185472016136738e-10,0.9999999998881454
1.1759676150912876e-10,0.9999999998824033
1.2361193312791286e-10,0.9999999998763881
1.2991218943109266e-10,0.9999999998700879
1.36509962105374e-10,0.99999999986349
1.434181772995745e-10,0.9999999998565817
1.506502733635482e-10,0.9999999998493498
1.5822021915258903e-10,0.9999999998417798
1.6614253291299406e-10,0.9999999998338575
1.744323017648234e-10,0.9999999998255678
1.8310520179828726e-10,0.9999999998168948
1.9217751880055491e-10,0.9999999998078226
2.016661696301671e-10,0.999999999798334
2.1158872425663984e-10,0.9999999997884113
2.2196342848323482e-10,0.9999999997780367
2.328092273712835e-10,0.9999999997671907
2.4414578938487204e-10,0.9999999997558543
2.5599353127511155e-10,0.9999999997440064
2.683736437236502e-10,0.9999999997316263
2.813081177655195e-10,0.999999999718692
2.9481977201186267e-10,0.9999999997051802
3.089322806935293e-10,0.9999999996910678
3.2367020254698453e-10,0.9999999996763297
3.39059010564482e-10,0.999999999660941
3.551251226308685e-10,0.9999999996448748
3.718959330699235e-10,0.9999999996281042
3.893998451236135e-10,0.9999999996106
4.0766630438813856e-10,0.9999999995923338
4.2672583323114415e-10,0.9999999995732742
4.466100662150441e-10,0.99999999955339
4.673517865518524e-10,0.9999999995326483
4.889849636155287e-10,0.999999999511015
5.11544791538322e-10,0.9999999994884551
5.350677289182103e-10,0.9999999994649323
5.595915396650574e-10,0.9999999994404085
5.851553350136771e-10,0.9999999994148445
6.117996167326262e-10,0.9999999993882004
6.395663215580629e-10,0.9999999993604337
6.684988668826495e-10,0.9999999993315011
6.986421977301142e-10,0.9999999993013579
7.300428350466432e-10,0.9999999992699571
7.627489253409165e-10,0.9999999992372511
7.968102917052926e-10,0.9999999992031897
8.322784862512536e-10,0.9999999991677216
8.692068439928118e-10,0.9999999991307931
9.076505382124202e-10,0.9999999990923494
9.476666373444095e-10,0.9999999990523334
9.893141634118215e-10,0.9999999990106858
1.032654152053074e-09,0.9999999989673459
1.0777497141757317e-09,0.9999999989222503
1.1246660992752403e-09,0.9999999988753339
1.173470760457359e-09,0.9999999988265291
1.224233421203589e-09,0.9999999987757667
1.277026143919834e-09,0.9999999987229738
1.331923400309131e-09,0.9999999986680767
1.389002143610193e-09,0.9999999986109979
1.4483418827441252e-09,0.9999999985516582
1.510024758412712e-09,0.9999999984899751
1.5741356211921913e-09,0.9999999984258643
1.6407621116675077e-09,0.9999999983592379
1.7099947426526597e-09,0.9999999982900052
1.781926983543748e-09,0.9999999982180731
1.8566553468520937e-09,0.9999999981433446
1.934279476965728e-09,0.9999999980657205
2.0149022411882836e-09,0.9999999979850979
2.0986298231054096e-09,0.9999999979013701
2.185571818329577e-09,0.9999999978144282
2.2758413326751805e-09,0.9999999977241586
2.3695550828165147e-09,0.999999997630445
2.4668334994824605e-09,0.9999999975331666
2.5678008332425273e-09,0.9999999974321991
2.6725852629396925e-09,0.9999999973274147
2.781319006826722e-09,0.999999997218681
2.894138436463478e-09,0.9999999971058615
3.01118419343382e-09,0.9999999969888157
3.132601308941465e-09,0.9999999968673986
3.2585393263456123e-09,0.9999999967414607
3.3891524266978043e-09,0.9999999966108476
3.524599557342651e-09,0.9999999964754004
3.665044563646299e-09,0.9999999963349555
3.81065632391716e-09,0.9999999961893437
3.961608887585174e-09,0.9999999960383912
4.118081616706062e-09,0.9999999958819183
4.280259330859249e-09,0.9999999957197406
4.4483324555081085e-09,0.9999999955516674
4.622497173893266e-09,0.999999995377503
4.802955582530473e-09,0.9999999951970445
4.989915850385332e-09,0.9999999950100841
5.1835923817992516e-09,0.9999999948164076
5.384205983241403e-09,0.9999999946157939
5.591984033962877e-09,0.9999999944080159
5.80716066063083e-09,0.9999999941928394
6.029976916020949e-09,0.999999993970023
6.260680961848522e-09,0.999999993739319
6.499528255819313e-09,0.9999999935004718
6.74678174298261e-09,0.9999999932532183
7.002712051470207e-09,0.999999992997288
7.267597692706887e-09,0.9999999927324024
7.54172526617837e-09,0.9999999924582746
7.825389668844494e-09,0.9999999921746104
8.118894309287368e-09,0.9999999918811057
8.422551326683973e-09,0.9999999915774488
8.736681814696419e-09,0.9999999912633182
9.061616050371639e-09,0.9999999909383839
9.397693728146406e-09,0.9999999906023063
9.745264199053132e-09,0.9999999902547357
1.0104686715224434e-08,0.9999999898953134
1.0476330679794646e-08,0.9999999895236693
1.086057590230005e-08,0.9999999891394242
1.1257812859678317e-08,0.9999999887421871
1.1668442962972082e-08,0.9999999883315571
1.209287882983984e-08,0.9999999879071212
1.2531544562982987e-08,0.9999999874684555
1.2984876034594439e-08,0.9999999870151239
1.3453321176940815e-08,0.9999999865466788
1.3937340279187416e-08,0.9999999860626597
1.4437406290580167e-08,0.9999999855625936
1.4954005130098167e-08,0.9999999850459949
1.5487636002693137e-08,0.9999999845123639
1.603881172223298e-08,0.9999999839611884
1.6608059041269243e-08,0.999999983391941
1.719591898774922e-08,0.9999999828040811
1.7802947208795653e-08,0.9999999821970528
1.842971432167732e-08,0.9999999815702856
1.90768062720974e-08,0.9999999809231938
1.9744824699928195e-08,0.9999999802551752
2.043438731251986e-08,0.9999999795656127
2.114612826571522e-08,0.9999999788538718
2.188069855270487e-08,0.9999999781193014
2.2638766400855335e-08,0.9999999773612337
2.342101767664894e-08,0.9999999765789823
2.4228156298872284e-08,0.9999999757718437
2.5060904660194417e-08,0.9999999749390954
2.5920004057277517e-08,0.999999974079996
2.6806215129562247e-08,0.9999999731937849
2.7720318306876005e-08,0.9999999722796817
2.8663114266009638e-08,0.9999999713368857
2.9635424396415575e-08,0.9999999703645757
3.063809127517368e-08,0.9999999693619086
3.1671979151385484e-08,0.9999999683280208
3.273797444014608e-08,0.9999999672620256
3.383698622625586e-08,0.9999999661630138
3.496994677782763e-08,0.9999999650300532
3.613781206995531e-08,0.9999999638621879
3.734156231860295e-08,0.9999999626584377
3.858220252488478e-08,0.9999999614177975
3.986076302989869e-08,0.9999999601392371
4.117830008028818e-08,0.9999999588217
4.2535896404699793e-08,0.9999999574641035
4.393466180131588e-08,0.9999999560653383
4.537573373663061e-08,0.9999999546242663
4.6860277955657885e-08,0.9999999531397221
4.83894891037405e-08,0.9999999516105109
4.996459136015323e-08,0.9999999500354086
5.1586839083677904e-08,0.999999948413161
5.325751747033976e-08,0.9999999467424825
5.49779432234937e-08,0.9999999450220569
5.674946523645483e-08,0.9999999432505349
5.8573465287861597e-08,0.9999999414265348
6.045135874997117e-08,0.9999999395486412
6.238459531008616e-08,0.9999999376154047
6.437465970530964e-08,0.9999999356253403
6.64230724708346e-08,0.9999999335769275
6.853139070196975e-08,0.9999999314686093
7.070120883011344e-08,0.9999999292987911
7.29341594128828e-08,0.9999999270658406
7.523191393860728e-08,0.999999924768086
7.759618364541071e-08,0.9999999224038164
8.002872035508685e-08,0.9999999199712796
8.253131732199861e-08,0.9999999174686827
8.51058100972127e-08,0.9999999148941899
8.775407740810617e-08,0.9999999122459226
9.047804205365912e-08,0.999999909521958
9.327967181566939e-08,0.9999999067203282
9.616098038612408e-08,0.9999999038390197
9.912402831095164e-08,0.9999999008759717
1.021709239504028e-07,0.9999998978290762
1.0530382445629397e-07,0.9999998946961756
1.0852493676634939e-07,0.9999998914750633
1.1183651861590367e-07,0.9999998881634814
1.152408795671901e-07,0.9999998847591205
1.1874038205647885e-07,0.9999998812596179
1.2233744245931527e-07,0.9999998776625575
1.2603453217410474e-07,0.9999998739654679
1.2983417872431485e-07,0.9999998701658213
1.3373896687954013e-07,0.9999998662610331
1.3775153979570598e-07,0.9999998622484603
1.4187460017466761e-07,0.9999998581253998
1.4611091144347154e-07,0.9999998538890886
1.5046329895356167e-07,0.9999998495367011
1.5493465120019103e-07,0.9999998450653488
1.595279210623159e-07,0.999999840472079
1.6424612706326728e-07,0.9999998357538729
1.6909235465245222e-07,0.9999998309076453
1.7406975750840272e-07,0.9999998259302425
1.7918155886343437e-07,0.9999998208184411
1.8443105285021305e-07,0.9999998155689471
1.8982160587052635e-07,0.999999810178394
1.9535665798655044e-07,0.9999998046433421
2.0103972433491078e-07,0.9999997989602757
2.0687439656383927e-07,0.9999997931256035
2.1286434429373604e-07,0.9999997871356556
2.1901331660142842e-07,0.9999997809866834
2.2532514352845759e-07,0.9999997746748563
2.3180373761369234e-07,0.9999997681962625
2.3845309545057883e-07,0.9999997615469046
2.452772992693666e-07,0.9999997547227006
2.522805185446142e-07,0.9999997477194815
2.594670116282984e-07,0.9999997405329883
2.668411274088709e-07,0.9999997331588727
2.7440730699657005e-07,0.999999725592693
2.8217008543533807e-07,0.9999997178299145
2.9013409344167717e-07,0.9999997098659065
2.983040591707719e-07,0.9999997016959409
3.0668481001022964e-07,0.9999996933151899
3.1528127440178745e-07,0.9999996847187256
3.240984836913301e-07,0.9999996759015164
3.331415740075541e-07,0.999999666858426
3.424157881696556e-07,0.9999996575842117
3.5192647762440435e-07,0.9999996480735224
3.616791044129097e-07,0.9999996383208956
3.7167924316752703e-07,0.9999996283207568
3.819325831391866e-07,0.9999996180674169
3.924449302555792e-07,0.9999996075550698
4.0322220921052575e-07,0.9999995967777907
4.142704655849263e-07,0.9999995857295344
4.2559586799967584e-07,0.999999574404132
4.3720471030090873e-07,0.9999995627952896
4.4910341377795763e-07,0.9999995508965863
4.6129852941443897e-07,0.9999995387014706
4.7379674017281643e-07,0.9999995262032597
4.866048633128793e-07,0.9999995133951367
4.997298527444941e-07,0.9999995002701473
5.131788014150574e-07,0.9999994868211985
5.269589437320392e-07,0.9999994730410562
5.410776580210235e-07,0.999999458922342
5.55542469019658e-07,0.9999994444575311
5.703610504079345e-07,0.9999994296389495
5.855412273751983e-07,0.9999994144587726
6.010909792243157e-07,0.9999993989090209
6.170184420134217e-07,0.9999993829815579
6.333319112356704e-07,0.9999993666680888
6.50039844537414e-07,0.9999993499601555
6.671508644752699e-07,0.9999993328491356
6.846737613124253e-07,0.9999993153262388
7.026174958547589e-07,0.9999992973825041
7.209912023270889e-07,0.9999992790087977
7.398041912900217e-07,0.9999992601958086
7.590659525979432e-07,0.9999992409340475
7.787861583984696e-07,0.9999992212138417
7.989746661738612e-07,0.9999992010253339
8.196415218249347e-07,0.9999991803584782
8.407969627977938e-07,0.9999991592030372
8.624514212539488e-07,0.9999991375485787
8.846155272842438e-07,0.9999991153844726
9.073001121670763e-07,0.9999990926998878
9.305162116713952e-07,0.9999990694837882
9.542750694048815e-07,0.9999990457249305
9.78588140207925e-07,0.9999990214118598
1.0034670935937214e-06,0.9999989965329065
1.028923817235121e-06,0.9999989710761829
1.0549704204985978e-06,0.9999989450295795
1.0816192380258972e-06,0.999998918380762
1.108882833363892e-06,0.9999988911171668
1.1367740026429865e-06,0.9999988632259974
1.1653057783048068e-06,0.9999988346942218
1.1944914328794747e-06,0.9999988055085671
1.2243444828130395e-06,0.9999987756555172
1.2548786923456784e-06,0.9999987451213076
1.2861080774409804e-06,0.9999987138919226
1.3180469097670495e-06,0.9999986819530903
1.3507097207297453e-06,0.9999986492902793
1.3841113055587453e-06,0.9999986158886945
1.418266727446864e-06,0.9999985817332725
1.453191321743169e-06,0.9999985468086783
1.4889007002004847e-06,0.9999985110992997
1.525410755277733e-06,0.9999984745892447
1.5627376644976699e-06,0.9999984372623354
1.6008978948606926e-06,0.9999983991021051
1.6399082073150274e-06,0.9999983600917927
1.6797856612840251e-06,0.9999983202143387
1.7205476192510463e-06,0.9999982794523808
1.7622117514025768e-06,0.9999982377882486
1.8047960403299129e-06,0.9999981952039596
1.8483187857902434e-06,0.9999981516812142
1.8927986095275415e-06,0.9999981072013905
1.93825446015384e-06,0.9999980617455398
1.984705618091478e-06,0.9999980152943819
2.0321717005769557e-06,0.9999979678282994
2.0806726667267915e-06,0.9999979193273333
2.130228822666243e-06,0.9999978697711772
2.180860826721118e-06,0.9999978191391733
2.2325896946736306e-06,0.9999977674103052
2.285436805082599e-06,0.9999977145631949
2.3394239046686845e-06,0.9999976605760954
2.3945731137653672e-06,0.9999976054268862
2.4509069318360282e-06,0.9999975490930681
2.5084482430578754e-06,0.999997491551757
2.5672203219735095e-06,0.9999974327796781
2.627246839210097e-06,0.9999973727531608
2.6885518672676852e-06,0.9999973114481328
2.7511598863763786e-06,0.9999972488401137
2.8150957904236187e-06,0.9999971849042095
2.8803848929518e-06,0.9999971196151071
2.9470529332270277e-06,0.9999970529470666
3.0151260823796856e-06,0.9999969848739176
3.084630949617211e-06,0.9999969153690503
3.155594588509933e-06,0.9999968444054115
3.2280445033504485e-06,0.9999967719554966
3.3020086555873056e-06,0.9999966979913445
3.3775154703334907e-06,0.9999966224845296
3.454593842950426e-06,0.999996545406157
3.533273145708116e-06,0.9999964667268543
3.6135832345221467e-06,0.9999963864167656
3.695554455768029e-06,0.9999963044455442
3.779217653173623e-06,0.9999962207823467
3.86460417479032e-06,0.9999961353958252
3.951745880043719e-06,0.99999604825412
4.04067514686406e-06,0.9999959593248532
4.131424878897609e-06,0.9999958685751211
4.224028512799386e-06,0.9999957759714873
4.318520025607666e-06,0.9999956814799743
4.414933942201503e-06,0.9999955850660578
4.513305342841256e-06,0.9999954866946572
4.613669870793478e-06,0.9999953863301292
4.716063740040303e-06,0.9999952839362599
4.8205237430740935e-06,0.9999951794762569
4.927087258778435e-06,0.9999950729127413
5.035792260395564e-06,0.9999949642077396
5.146677323581394e-06,0.9999948533226765
5.259781634548498e-06,0.9999947402183654
5.375144998297926e-06,0.9999946248550017
5.4928078469404895e-06,0.9999945071921531
5.612811248108199e-06,0.999994387188752
5.735196913456419e-06,0.9999942648030866
5.860007207257757e-06,0.9999941399927926
5.987285155087994e-06,0.999994012714845
6.117074452605169e-06,0.9999938829255475
6.249419474421979e-06,0.9999937505805256
6.384365283072842e-06,0.999993615634717
6.521957638075651e-06,0.9999934780423619
6.662243005089662e-06,0.999993337756995
6.8052685651695236e-06,0.9999931947314349
6.951082224116385e-06,0.9999930489177759
7.099732621927324e-06,0.999992900267378
7.251269142342846e-06,0.9999927487308576
7.4057419224940645e-06,0.9999925942580775
7.563201862649634e-06,0.9999924367981374
7.723700636063346e-06,0.9999922762993638
7.887290698923693e-06,0.9999921127093011
8.054025300404878e-06,0.9999919459746995
8.22395849282119e-06,0.9999917760415072
8.397145141884989e-06,0.999991602854858
8.573640937068658e-06,0.999991426359063
8.753502402072053e-06,0.9999912464975979
8.936786905395453e-06,0.9999910632130945
9.12355267101927e-06,0.999990876447329
9.31385878919076e-06,0.9999906861412108
9.507765227318815e-06,0.9999904922347728
9.705332840977564e-06,0.999990294667159
9.906623385019382e-06,0.999990093376615
1.0111699524797964e-05,0.9999898883004751
1.0320624847502584e-05,0.9999896793751525
1.0533463873603541e-05,0.9999894665361265
1.0750282068410723e-05,0.9999892497179317
1.0971145853744564e-05,0.9999890288541462
1.119612261972139e-05,0.9999888038773802
1.1425280736653171e-05,0.9999885747192633
1.1658689567062687e-05,0.999988341310433
1.1896419477814791e-05,0.9999881035805223
1.2138541852364518e-05,0.9999878614581477
1.2385129103122858e-05,0.9999876148708969
1.2636254683940584e-05,0.9999873637453162
1.2891993102711832e-05,0.9999871080068973
1.3152419934096643e-05,0.9999868475800658
1.3417611832364685e-05,0.9999865823881676
1.3687646544360096e-05,0.9999863123534556
1.3962602922588579e-05,0.9999860373970775
1.4242560938426852e-05,0.9999857574390616
1.4527601695456358e-05,0.9999854723983046
1.4817807442920665e-05,0.999985182192557
1.5113261589308421e-05,0.9999848867384106
1.5414048716061436e-05,0.9999845859512838
1.5720254591410537e-05,0.9999842797454087
1.6031966184337343e-05,0.9999839680338157
1.6349271678664956e-05,0.9999836507283213
1.6672260487277533e-05,0.9999833277395128
1.700102326646856e-05,0.9999829989767335
1.7335651930420915e-05,0.9999826643480695
1.7676239665816007e-05,0.9999823237603341
1.802288094657696e-05,0.9999819771190533
1.8375671548742514e-05,0.9999816243284512
1.873470856547487e-05,0.9999812652914345
1.9100090422202112e-05,0.9999808999095778
1.9471916891894827e-05,0.999980528083108
1.9850289110478428e-05,0.9999801497108896
2.0235309592381484e-05,0.9999797646904076
2.0627082246221665e-05,0.9999793729177537
2.1025712390629285e-05,0.9999789742876094
2.1431306770208962e-05,0.9999785686932298
2.1843973571640902e-05,0.9999781560264284
2.2263822439922555e-05,0.99997773617756
2.2690964494749666e-05,0.9999773090355052
2.312551234704119e-05,0.9999768744876529
