0,1,2
0.263305600139589,0.574114786934572,0.162579612925839
0.26330583935421686,0.5741144000154458,0.16257976063033744
0.26330649198182793,0.5741133444190245,0.1625801635991476
0.2633075252339394,0.5741116731792354,0.1625808015868252
0.26330892249378457,0.5741094131729668,0.1625816643332486
0.26331067233927286,0.5741065828749472,0.1625827447857799
0.26331276601603754,0.5741031964449794,0.16258403753898304
0.2633151963989878,0.5740992654075839,0.16258553819342833
0.26331795746161585,0.5740947995103716,0.16258724302801256
0.26332104396803335,0.5740898072221614,0.16258914880980518
0.26332445127840065,0.5740842960476897,0.16259125267390964
0.2633281752182147,0.5740782727390312,0.16259355204275408
0.26333221198630713,0.5740717434444084,0.16259604456928445
0.2633365580876688,0.5740647138168447,0.16259872809548648
0.2633412102829244,0.574057189095887,0.16260160062118859
0.2633461655493878,0.5740491741705971,0.1626046602800152
0.2633514210504173,0.5740406736291177,0.16260790532046498
0.2633569741108762,0.5740316917983649,0.1626113340907588
0.26336282219717944,0.5740222327763012,0.16261494502651952
0.26336896290085493,0.5740123004585234,0.16261873664062163
0.2633753939248412,0.574001898560428,0.16262270751473085
0.26338211307194614,0.573991030635876,0.1626268562921778
0.2633891182350377,0.5739797000930611,0.1626311816719012
0.2633964073886349,0.5739679102081093,0.1626356824032558
0.2634039785816471,0.573955664136824,0.162640357281529
0.2634118299310604,0.5739429649248968,0.1626452051440427
0.2634199596164138,0.573929815516844,0.16265022486674235
0.2634283658749385,0.5739162187638656,0.16265541536119588
0.26343704699725934,0.5739021774308013,0.16266077557193934
0.26344600132357276,0.5738876942023101,0.16266630447411717
0.26345522724023535,0.573872771688389,0.1626720010713756
0.2634647231767054,0.5738574124293202,0.16267786439397433
0.2634744876027895,0.5738416189001242,0.1626838934970863
0.26348451902615616,0.5738253935145813,0.1626900874592625
0.26349481599008195,0.5738087386288777,0.1626964453810404
0.26350537707140226,0.5737916565449193,0.16270296638367848
0.26351620087864275,0.5737741495133547,0.16270964960800263
0.2635272860503102,0.573756219736339,0.1627164942133508
0.26353863125332583,0.5737378693700688,0.16272349937660543
0.26355023518158455,0.5737191005271112,0.16273066429130428
0.2635620965546282,0.573699915278551,0.16273798816682072
0.2635742141164196,0.5736803156559732,0.16274547022760716
0.26358658663420864,0.5736603036532967,0.16275310971249465
0.26359921289748034,0.5736398812284762,0.16276090587404352
0.2636120917169776,0.5736190503050826,0.16276885797793986
0.26362522192379184,0.573597812773774,0.16277696530243418
0.26363860236851483,0.5735761704936678,0.1627852271378174
0.26365223192044634,0.5735541252936217,0.162793642785932
0.2636661094668533,0.5735316789734323,0.1628022115597143
0.2636802339122755,0.5735088333049586,0.16281093278276584
0.26369460417787394,0.573485590033175,0.16281980578895103
0.26370921920081875,0.5734619508771619,0.16282882992201925
0.26372407793371344,0.5734379175310373,0.1628380045352493
0.2637391793440519,0.5734134916648339,0.16284732899111412
0.2637545224137069,0.5733886749253281,0.16285680266096497
0.2637701061384465,0.5733634689368206,0.16286642492473286
0.263785929527477,0.5733378753018766,0.16287619517064633
0.2638019916030103,0.5733118956020253,0.1628861127949643
0.2638182913998542,0.5732855313984228,0.16289617720172295
0.26383482796502283,0.5732587842324814,0.16290638780249564
0.2638516003573682,0.5732316556264668,0.16291674401616488
0.2638686076472288,0.5732041470840655,0.1629272452687056
0.26388584891609584,0.5731762600909251,0.16293789099297912
0.2639033232562952,0.5731479961151682,0.16294868062853657
0.26392102977068477,0.5731193566078829,0.16295961362143227
0.2639389675723653,0.5730903430035896,0.16297068942404497
0.2639571357844045,0.573060956720688,0.16298190749490757
0.2639755335395735,0.573031199161882,0.16299326729854444
0.263994159980095,0.5730010717145891,0.16300476830531593
0.26401301425740215,0.5729705757513286,0.1630164099912693
0.2640320955319075,0.5729397126300962,0.1630281918379963
0.26405140297278196,0.5729084836947215,0.16304011333249663
0.2640709357577429,0.5728768902752104,0.16305217396704683
0.26409069307285016,0.5728449336880751,0.1630643732390748
0.26411067411231104,0.57281261523665,0.16307671065103901
0.26413087807829255,0.5727799362113948,0.16308918571031275
0.2641513041807409,0.5727468978901866,0.16310179792907253
0.2641719516372078,0.5727135015386012,0.16311454682419105
0.2641928196726837,0.5726797484101823,0.16312743191713394
0.26421390751943674,0.5726456397467026,0.1631404527338607
0.2642352144168577,0.5726111767784137,0.16315360880472862
0.26425673961131085,0.5725763607242883,0.16316689966440076
0.26427848235598955,0.5725411927922535,0.16318032485175696
0.2643004419107774,0.5725056741794147,0.1631938839098079
0.26432261754211367,0.572469806072274,0.16320757638561217
0.2643450085228641,0.5724335896469396,0.16322140183019632
0.26436761413219484,0.572397026069328,0.16323535979847728
0.26439043365545184,0.5723601164953606,0.1632494498491876
0.2644134663840434,0.5723228620711535,0.1632636715448031
0.2644367116153267,0.5722852639332006,0.1632780244514728
0.2644601686524979,0.5722473232085512,0.163292508138951
0.2644838368044858,0.5722090410149826,0.16330712218053164
0.2645077153858488,0.5721704184611666,0.16332186615298477
0.2645318037166748,0.5721314566468306,0.16333673963649462
0.26455610112248445,0.5720921566629156,0.16335174221459986
0.26458060693413726,0.5720525195917271,0.16336687347413567
0.2646053204877398,0.5720125465070831,0.16338213300517715
0.2646302411245577,0.5719722384744574,0.1633975204009848
0.2646553681909294,0.5719315965511192,0.16341303525795137
0.2646807010381825,0.5718906217862673,0.1634286771755503
0.2647062390225525,0.5718493152211622,0.16344444575628533
0.2647319815051042,0.5718076778892538,0.16346034060564205
0.2647579278516543,0.5717657108163053,0.16347636133204027
0.26478407743269716,0.5717234150205149,0.16349250754678796
0.2648104296233318,0.571680791512632,0.16350877886403628
0.2648369838031913,0.5716378412960726,0.16352517490073595
0.26486373935637375,0.5715945653670315,0.1635416952765947
0.26489069567137513,0.5715509647145891,0.1635583396140357
0.26491785214102387,0.5715070403208189,0.1635751075381573
0.26494520816241723,0.5714627931608892,0.16359199867669352
0.26497276313685897,0.5714182242031651,0.16360901265997585
0.2650005164697987,0.5713733344093056,0.16362614912089563
0.2650284675707731,0.5713281247343593,0.16364340769486765
0.2650566158533476,0.5712825961268577,0.16366078801979456
0.2650849607350609,0.5712367495289071,0.163678289736032
0.2651135016373692,0.5711905858762761,0.16369591248635473
0.265142237985593,0.5711441060984834,0.16371365591592346
0.2651711692088647,0.5710973111188827,0.16373151967225255
0.26520029474007706,0.5710502018547446,0.1637495034051783
0.26522961401583345,0.5710027792173386,0.16376760676682808
0.2652591264763987,0.5709550441120111,0.1637858294115901
0.26528883156565175,0.5709069974382642,0.16380417099608405
0.26531872873103823,0.5708586400898298,0.16382263117913193
0.26534881742352523,0.5708099729547447,0.16384120962173013
0.26537909709755625,0.5707609969154221,0.16385990598702158
0.2654095672110078,0.5707117128487235,0.16387871994026879
0.2654402272251461,0.5706621216260265,0.16389765114882743
0.2654710766045854,0.5706122241132942,0.1639166992821204
0.265502114817247,0.5705620211711405,0.1639358640116125
0.26553334133431866,0.5705115136548958,0.16395514501078548
0.26556475563021575,0.5704607024146704,0.163974541955114
0.26559635718254204,0.5704095882954167,0.16399405452204133
0.2656281454720525,0.570358172136991,0.16401368239095654
0.26566011998261574,0.5703064547742129,0.16403342524317124
0.265692280201178,0.5702544370369247,0.16405328276189737
0.26572462561772736,0.5702021197500476,0.164073254632225
0.265757155725259,0.5701495037336402,0.16409334054110092
0.2657898700197405,0.5700965898029521,0.16411354017730742
0.26582276800007903,0.5700433787684794,0.1641338532314416
0.26585584916808747,0.5699898714360175,0.164154279395895
0.26588911302845275,0.5699360686067136,0.16417481836483352
0.26592255908870394,0.569881971077118,0.16419546983417804
0.26595618685918065,0.5698275796392344,0.16421623350158493
0.26598999585300315,0.5697728950805695,0.1642371090664273
0.2660239855860418,0.5697179181841817,0.16425809622977644
0.26605815557688767,0.5696626497287288,0.1642791946943836
0.26609250534682377,0.5696070904885142,0.16430040416466202
0.2661270344197963,0.5695512412335342,0.16432172434666945
0.26616174232238676,0.5694951027295224,0.16434315494809093
0.2661966285837846,0.5694386757379938,0.16436469567822154
0.26623169273576025,0.5693819610162896,0.16438634624795023
0.26626693431263815,0.5693249593176192,0.1644081063697428
0.26630235285127113,0.5692676713911027,0.16442997575762627
0.2663379478910145,0.5692100979818125,0.1644519541271729
0.26637371897370105,0.5691522398308144,0.1644740411954845
0.2664096656436158,0.5690940976752069,0.16449623668117724
0.26644578744747216,0.5690356722481612,0.16451854030436655
0.2664820839343874,0.5689769642789603,0.16454095178665223
0.26651855465585933,0.5689179744930368,0.16456347085110393
