0,1,2,3
0.0,0.0,0.0,0.0
0.0,2.9861949087087805e-08,0.0,2.1029440014013383e-08
0.0,7.277642234087112e-08,0.0,5.125075404785324e-08
0.0,1.2251760254778235e-07,0.0,8.627958496364128e-08
0.0,1.7726654298417542e-07,0.0,1.2483499055288176e-07
0.0,2.3605411166141058e-07,0.0,1.662344867968214e-07
0.0,2.98262109360069e-07,0.0,2.100427242357326e-07
0.0,3.634558983412168e-07,0.0,2.5595362143360185e-07
0.0,4.3131036225647925e-07,0.0,3.0373822432163144e-07
0.0,5.015715752831891e-07,0.0,3.5321771276185176e-07
0.0,5.740347824030081e-07,0.0,4.0424789377599644e-07
0.0,6.485307692785335e-07,0.0,4.5670960291342795e-07
0.0,7.249169351395344e-07,0.0,5.105024175816768e-07
0.0,8.030711809403125e-07,0.0,5.655403529526999e-07
0.0,8.82887572535542e-07,0.0,6.217488078761146e-07
0.0,9.642731711728466e-07,0.0,6.790623328425009e-07
0.0,1.0471456589623043e-06,0.0,7.374229577869063e-07
0.0,1.1314315219496474e-06,0.0,7.967789125691109e-07
0.0,1.2170646342883897e-06,0.0,8.570836299165636e-07
0.0,1.303985137302114e-06,0.0,9.182949560354389e-07
0.0,1.3921385395309062e-06,0.0,9.803745168435833e-07
0.0,1.481474985191028e-06,0.0,1.0432872028037587e-06
0.0,1.5719486529190738e-06,0.0,1.10700074550608e-06
0.0,1.6635172566634072e-06,0.0,1.1714853661848105e-06
0.0,1.7561416276340058e-06,0.0,1.2367134813182653e-06
0.0,1.8497853612817105e-06,0.0,1.30265945402385e-06
0.0,1.94441451696789e-06,0.0,1.3692993825588468e-06
0.0,2.0399973607157264e-06,0.0,1.436610919160223e-06
0.0,2.1365041434807108e-06,0.0,1.5045731138978464e-06
0.0,2.2339069089303894e-06,0.0,1.5731662793087647e-06
0.0,2.332179325914292e-06,0.0,1.6423718724188504e-06
0.0,2.431296541727548e-06,0.0,1.7121723914078188e-06
0.0,2.531235052993645e-06,0.0,1.7825512846820337e-06
0.0,2.6319725915610862e-06,0.0,1.8534928705204267e-06
0.0,2.73348802326198e-06,0.0,1.924982265778076e-06
0.0,2.8357612577436238e-06,0.0,1.997005322387627e-06
0.0,2.9387731678773782e-06,0.0,2.069548570605253e-06
0.0,3.042505517487429e-06,0.0,2.1425991681156636e-06
0.0,3.146940896336829e-06,0.0,2.216144854247848e-06
0.0,3.2520626614685983e-06,0.0,2.2901739086661888e-06
0.0,3.3578548841321404e-06,0.0,2.3646751139948815e-06
0.0,3.4643023016356497e-06,0.0,2.439637721911343e-06
0.0,3.571390273557148e-06,0.0,2.515051422309059e-06
0.0,3.6791047418243323e-06,0.0,2.5909063151849414e-06
0.0,3.787432194238581e-06,0.0,2.667192884952129e-06
0.0,3.896359631073681e-06,0.0,2.7439019769180805e-06
0.0,4.005874534426985e-06,0.0,2.821024775700984e-06
0.0,4.115964840040663e-06,0.0,2.8985527853856666e-06
0.0,4.226618911345265e-06,0.0,2.9764778112444997e-06
0.0,4.337825515507124e-06,0.0,3.0547919428694566e-06
0.0,4.449573801286935e-06,0.0,3.1334875385796336e-06
0.0,4.56185327853864e-06,0.0,3.2125572109839198e-06
0.0,4.67465379919702e-06,0.0,3.291993813592039e-06
0.0,4.787965539619131e-06,0.0,3.371790428379002e-06
0.0,4.901778984159153e-06,0.0,3.451940354218154e-06
0.0,5.016084909869038e-06,0.0,3.5324370961070384e-06
0.0,5.130874372228588e-06,0.0,3.613274355118199e-06
0.0,5.246138691818274e-06,0.0,3.694446019013891e-06
0.0,5.361869441857006e-06,0.0,3.7759461534699044e-06
0.0,5.47805843653455e-06,0.0,3.857768993858996e-06
0.0,5.59469772007521e-06,0.0,3.939908937549289e-06
0.0,5.711779556475391e-06,0.0,4.02236053667725e-06
0.0,5.829296419863047e-06,0.0,4.105118491358591e-06
0.0,5.9472409854317694e-06,0.0,4.18817764330386e-06
0.0,6.065606120906662e-06,0.0,4.271532969808522e-06
0.0,6.184384878502786e-06,0.0,4.3551795780899215e-06
0.0,6.3035704873406685e-06,0.0,4.439112699946113e-06
0.0,6.423156346286159e-06,0.0,4.523327686713532e-06
0.0,6.543136017184908e-06,0.0,4.60782000450257e-06
0.0,6.663503218464213e-06,0.0,4.692585229691851e-06
0.0,6.784251819077057e-06,0.0,4.777619044663488e-06
0.0,6.905375832765501e-06,0.0,4.8629172337632425e-06
0.0,7.026869412622188e-06,0.0,4.948475679470616e-06
0.0,7.148726845930562e-06,0.0,5.034290358765215e-06
0.0,7.27094254926575e-06,0.0,5.120357339676689e-06
0.0,7.393511063839672e-06,0.0,5.2066727780066515e-06
0.0,7.516427051075008e-06,0.0,5.293232914211774e-06
0.0,7.63968528839384e-06,0.0,5.38003407043805e-06
0.0,7.763280665207955e-06,0.0,5.467072647697083e-06
0.0,7.887208179098605e-06,0.0,5.554345123175788e-06
0.0,8.01146293217446e-06,0.0,5.641848047671585e-06
0.0,8.136040127597288e-06,0.0,5.729578043145697e-06
0.0,8.260935066265693e-06,0.0,5.8175318003877776e-06
0.0,8.38614314364775e-06,0.0,5.905706076785377e-06
0.0,8.51165984675424e-06,0.0,5.994097694192426e-06
0.0,8.637480751244477e-06,0.0,6.082703536891101e-06
0.0,8.763601518657608e-06,0.0,6.17152054964204e-06
0.0,8.890017893762303e-06,0.0,6.260545735817939e-06
0.0,9.01672570201862e-06,0.0,6.349776155616139e-06
0.0,9.143720847145965e-06,0.0,6.439208924345934e-06
0.0,9.270999308791658e-06,0.0,6.528841210786719e-06
0.0,9.398557140294698e-06,0.0,6.6186702356131896e-06
0.0,9.526390466539972e-06,0.0,6.708693269884224e-06
0.0,9.654495481898237e-06,0.0,6.798907633592176e-06
0.0,9.782868448247505e-06,0.0,6.8893106942694915e-06
0.0,9.911505693071855e-06,0.0,6.979899865649846e-06
0.0,1.004040360763376e-05,0.0,7.070672606381063e-06
0.0,1.0169558645216418e-05,0.0,7.161626418787318e-06
0.0,1.0298967319432642e-05,0.0,7.252758847678232e-06
0.0,1.042862620259717e-05,0.0,7.344067479202602e-06
0.0,1.0558531924159316e-05,0.0,7.435549939744654e-06
0.0,1.0688681169193269e-05,0.0,7.527203894860869e-06
0.0,1.0819070676943238e-05,0.0,7.619027048255446e-06
0.0,1.0949697239420911e-05,0.0,7.7110171407926e-06
0.0,1.1080557700053011e-05,0.0,7.803171949544143e-06
0.0,1.1211648952376538e-05,0.0,7.895489286870646e-06
0.0,1.134296793877952e-05,0.0,7.98796699953464e-06
0.0,1.1474511649285532e-05,0.0,8.080602967844661e-06
0.0,1.1606277120379761e-05,0.0,8.173395104828528e-06
0.0,1.1738261433874986e-05,0.0,8.266341355434745e-06
